call_id,timestamp_utc,family,tier,model_id_sent,model_id_returned,framing,n,trial_index,prompt,response_text,finish_reason,input_tokens,output_tokens,total_tokens,latency_seconds,retry_count,status,parse_status,truncated,n_words_extracted,words_json,extracted_from,parse_note
openai_nano_FA_N1_T12,2026-05-10T22:12:20.677334+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,1,12,Describe yourself in 1 word.,Helpful,completed,13,5,18,56.332,0,success,clean,False,1,"[""helpful""]",Helpful,
anthropic_haiku_FA_N10_T12,2026-05-10T22:12:20.759758+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,10,12,"Describe yourself in 10 words, separated by commas.","Helpful, curious, thoughtful, direct, analytical, honest, adaptable, non-judgmental, clear, conversational.",end_turn,21,30,51,56.415,0,success,clean,False,10,"[""helpful"", ""curious"", ""thoughtful"", ""direct"", ""analytical"", ""honest"", ""adaptable"", ""non-judgmental"", ""clear"", ""conversational""]","Helpful, curious, thoughtful, direct, analytical, honest, adaptable, non-judgmental, clear, conversational",
anthropic_haiku_FA_N1_T12,2026-05-10T22:12:20.812917+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,1,12,Describe yourself in 1 word.,Helpful.,end_turn,16,6,22,56.468,0,success,clean,False,1,"[""helpful""]",Helpful,
openai_mini_FB_N10_T19,2026-05-10T22:12:20.817944+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,10,19,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, knowledgeable, adaptive, concise, reliable, conversational, analytical, ethical, patient, responsive",completed,20,23,43,56.473,0,success,clean,False,10,"[""helpful"", ""knowledgeable"", ""adaptive"", ""concise"", ""reliable"", ""conversational"", ""analytical"", ""ethical"", ""patient"", ""responsive""]","Helpful, knowledgeable, adaptive, concise, reliable, conversational, analytical, ethical, patient, responsive",
anthropic_opus_FB_N10_T13,2026-05-10T22:12:20.902582+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,B,10,13,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, curious, honest, thoughtful, analytical, conversational, adaptable, ethical, concise, Claude.",end_turn,33,45,78,56.558,0,success,clean,False,10,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""analytical"", ""conversational"", ""adaptable"", ""ethical"", ""concise"", ""claude""]","Helpful, curious, honest, thoughtful, analytical, conversational, adaptable, ethical, concise, Claude",
openai_full_FB_N5_T16,2026-05-10T22:12:21.005905+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,5,16,"Describe yourself as an AI in 5 words, separated by commas.","helpful, analytical, adaptive, conversational, artificial",completed,20,14,34,56.661,0,success,clean,False,5,"[""helpful"", ""analytical"", ""adaptive"", ""conversational"", ""artificial""]","helpful, analytical, adaptive, conversational, artificial",
anthropic_sonnet_FA_N5_T10,2026-05-10T22:12:21.060032+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,A,5,10,"Describe yourself in 5 words, separated by commas.","Helpful, curious, honest, knowledgeable, conversational.",end_turn,21,18,39,56.715,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""knowledgeable"", ""conversational""]","Helpful, curious, honest, knowledgeable, conversational",
openai_full_FA_N5_T03,2026-05-10T22:12:21.193917+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,5,3,"Describe yourself in 5 words, separated by commas.","Helpful, curious, precise, adaptable, thoughtful",completed,17,13,30,56.849,0,success,clean,False,5,"[""helpful"", ""curious"", ""precise"", ""adaptable"", ""thoughtful""]","Helpful, curious, precise, adaptable, thoughtful",
anthropic_haiku_FA_N5_T04,2026-05-10T22:12:21.270278+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,5,4,"Describe yourself in 5 words, separated by commas.","Helpful, curious, conversational, thoughtful, direct.",end_turn,21,16,37,56.926,0,success,clean,False,5,"[""helpful"", ""curious"", ""conversational"", ""thoughtful"", ""direct""]","Helpful, curious, conversational, thoughtful, direct",
openai_full_FA_N5_T17,2026-05-10T22:12:21.429116+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,5,17,"Describe yourself in 5 words, separated by commas.","Helpful, curious, adaptable, concise, thoughtful",completed,17,13,30,57.084,0,success,clean,False,5,"[""helpful"", ""curious"", ""adaptable"", ""concise"", ""thoughtful""]","Helpful, curious, adaptable, concise, thoughtful",
google_pro_FB_N10_T09,2026-05-10T22:12:21.456866+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,10,9,"Describe yourself as an AI in 10 words, separated by commas.","Google, Gemini, intelligent, adaptable",MAX_TOKENS,16,7,212,57.113,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
openai_full_FA_N10_T05,2026-05-10T22:12:21.470436+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,10,5,"Describe yourself in 10 words, separated by commas.","Helpful, curious, concise, adaptive, knowledgeable, creative, patient, honest, efficient, supportive",completed,17,23,40,57.125,0,success,clean,False,10,"[""helpful"", ""curious"", ""concise"", ""adaptive"", ""knowledgeable"", ""creative"", ""patient"", ""honest"", ""efficient"", ""supportive""]","Helpful, curious, concise, adaptive, knowledgeable, creative, patient, honest, efficient, supportive",
openai_mini_FA_N10_T18,2026-05-10T22:12:21.483222+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,10,18,"Describe yourself in 10 words, separated by commas.","Helpful, concise, adaptable, analytical, friendly, reliable, creative, careful, curious, respectful",completed,17,23,40,57.138,0,success,clean,False,10,"[""helpful"", ""concise"", ""adaptable"", ""analytical"", ""friendly"", ""reliable"", ""creative"", ""careful"", ""curious"", ""respectful""]","Helpful, concise, adaptable, analytical, friendly, reliable, creative, careful, curious, respectful",
openai_nano_FB_N1_T14,2026-05-10T22:12:21.575530+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,1,14,Describe yourself as an AI in 1 word.,Assistant,completed,16,5,21,57.23,0,success,clean,False,1,"[""assistant""]",Assistant,
openai_full_FA_N1_T12,2026-05-10T22:12:21.648273+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,1,12,Describe yourself in 1 word.,Helpful,completed,13,5,18,57.303,0,success,clean,False,1,"[""helpful""]",Helpful,
openai_mini_FB_N3_T14,2026-05-10T22:12:21.653805+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,3,14,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, concise, adaptable",completed,20,9,29,57.309,0,success,clean,False,3,"[""helpful"", ""concise"", ""adaptable""]","Helpful, concise, adaptable",
anthropic_opus_FA_N3_T10,2026-05-10T22:12:21.656158+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,3,10,"Describe yourself in 3 words, separated by commas.","Curious, helpful, direct.",end_turn,29,15,44,57.311,0,success,clean,False,3,"[""curious"", ""helpful"", ""direct""]","Curious, helpful, direct",
openai_mini_FB_N1_T05,2026-05-10T22:12:21.873295+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,1,5,Describe yourself as an AI in 1 word.,Adaptive,completed,16,5,21,57.528,0,success,clean,False,1,"[""adaptive""]",Adaptive,
anthropic_sonnet_FA_N10_T08,2026-05-10T22:12:21.959878+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,A,10,8,"Describe yourself in 10 words, separated by commas.","Curious, helpful, honest, thoughtful, knowledgeable, adaptive, patient, clear, reliable, artificial.",end_turn,21,28,49,57.615,0,success,clean,False,10,"[""curious"", ""helpful"", ""honest"", ""thoughtful"", ""knowledgeable"", ""adaptive"", ""patient"", ""clear"", ""reliable"", ""artificial""]","Curious, helpful, honest, thoughtful, knowledgeable, adaptive, patient, clear, reliable, artificial",
openai_full_FB_N1_T01,2026-05-10T22:12:22.197231+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,1,1,Describe yourself as an AI in 1 word.,Artificial,completed,16,5,21,57.852,0,success,clean,False,1,"[""artificial""]",Artificial,
anthropic_sonnet_FB_N5_T18,2026-05-10T22:12:22.259450+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,5,18,"Describe yourself as an AI in 5 words, separated by commas.","Here are 5 words describing me:

**Helpful, curious, neutral, knowledgeable, conversational**",end_turn,24,29,53,57.915,0,success,wrapped,False,5,"[""helpful"", ""curious"", ""neutral"", ""knowledgeable"", ""conversational""]","Helpful, curious, neutral, knowledgeable, conversational",
anthropic_opus_FA_N3_T14,2026-05-10T22:12:22.475067+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,3,14,"Describe yourself in 3 words, separated by commas.","Curious, helpful, direct.",end_turn,29,15,44,58.13,0,success,clean,False,3,"[""curious"", ""helpful"", ""direct""]","Curious, helpful, direct",
openai_nano_FB_N10_T13,2026-05-10T22:12:22.488827+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,10,13,"Describe yourself as an AI in 10 words, separated by commas.","I’m an AI language model, generating helpful, coherent responses for you.",completed,20,19,39,58.144,0,success,malformed,False,0,[],,"wrong token count: got 3, expected 10"
openai_nano_FB_N3_T07,2026-05-10T22:12:22.494694+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,3,7,"Describe yourself as an AI in 3 words, separated by commas.","AI language assistant, helpful, responsive",completed,20,11,31,58.15,0,success,clean,False,3,"[""ai language assistant"", ""helpful"", ""responsive""]","AI language assistant, helpful, responsive",
openai_mini_FA_N5_T18,2026-05-10T22:12:22.499739+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,5,18,"Describe yourself in 5 words, separated by commas.","Curious, helpful, concise, adaptable, reliable",completed,17,14,31,58.155,0,success,clean,False,5,"[""curious"", ""helpful"", ""concise"", ""adaptable"", ""reliable""]","Curious, helpful, concise, adaptable, reliable",
anthropic_sonnet_FA_N3_T11,2026-05-10T22:12:22.524274+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,A,3,11,"Describe yourself in 3 words, separated by commas.","Helpful, curious, honest.",end_turn,21,10,31,58.18,0,success,clean,False,3,"[""helpful"", ""curious"", ""honest""]","Helpful, curious, honest",
openai_nano_FB_N5_T15,2026-05-10T22:12:22.530683+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,5,15,"Describe yourself as an AI in 5 words, separated by commas.","AI assistant, conversational, helpful, text-based, adaptive",completed,20,15,35,58.186,0,success,clean,False,5,"[""ai assistant"", ""conversational"", ""helpful"", ""text-based"", ""adaptive""]","AI assistant, conversational, helpful, text-based, adaptive",
openai_nano_FA_N3_T17,2026-05-10T22:12:22.716052+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,A,3,17,"Describe yourself in 3 words, separated by commas.","Helpful, accurate, concise",completed,17,9,26,58.371,0,success,clean,False,3,"[""helpful"", ""accurate"", ""concise""]","Helpful, accurate, concise",
anthropic_opus_FB_N5_T11,2026-05-10T22:12:22.813065+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,B,5,11,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, curious, honest, thoughtful, conversational.",end_turn,33,25,58,58.468,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""conversational""]","Helpful, curious, honest, thoughtful, conversational",
google_flash_FB_N1_T07,2026-05-10T22:12:22.872375+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,1,7,Describe yourself as an AI in 1 word.,Versatile,STOP,11,2,203,58.528,0,success,clean,False,1,"[""versatile""]",Versatile,
openai_full_FA_N1_T13,2026-05-10T22:12:22.943308+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,A,1,13,Describe yourself in 1 word.,Helpful,completed,13,5,18,58.598,0,success,clean,False,1,"[""helpful""]",Helpful,
anthropic_opus_FA_N10_T01,2026-05-10T22:12:23.011220+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,A,10,1,"Describe yourself in 10 words, separated by commas.","Helpful, curious, honest, thoughtful, concise, analytical, friendly, adaptable, careful, direct.",end_turn,29,43,72,58.666,0,success,clean,False,10,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""concise"", ""analytical"", ""friendly"", ""adaptable"", ""careful"", ""direct""]","Helpful, curious, honest, thoughtful, concise, analytical, friendly, adaptable, careful, direct",
anthropic_sonnet_FB_N5_T10,2026-05-10T22:12:23.064110+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,5,10,"Describe yourself as an AI in 5 words, separated by commas.","Here are 5 words describing me:

**Helpful, curious, honest, knowledgeable, conversational.**",end_turn,24,29,53,58.719,0,success,wrapped,False,5,"[""helpful"", ""curious"", ""honest"", ""knowledgeable"", ""conversational""]","Helpful, curious, honest, knowledgeable, conversational",
anthropic_opus_FB_N5_T15,2026-05-10T22:12:23.126308+00:00,anthropic,opus,claude-opus-4-7,claude-opus-4-7,B,5,15,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, curious, honest, thoughtful, concise.",end_turn,33,24,57,58.782,0,success,clean,False,5,"[""helpful"", ""curious"", ""honest"", ""thoughtful"", ""concise""]","Helpful, curious, honest, thoughtful, concise",
anthropic_haiku_FA_N5_T06,2026-05-10T22:12:23.176564+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,A,5,6,"Describe yourself in 5 words, separated by commas.","Helpful, curious, thoughtful, honest, adaptable.",end_turn,21,16,37,58.832,0,success,clean,False,5,"[""helpful"", ""curious"", ""thoughtful"", ""honest"", ""adaptable""]","Helpful, curious, thoughtful, honest, adaptable",
openai_nano_FB_N1_T01,2026-05-10T22:12:23.195193+00:00,openai,nano,gpt-5.4-nano-2026-03-17,gpt-5.4-nano-2026-03-17,B,1,1,Describe yourself as an AI in 1 word.,Assistant,completed,16,5,21,58.85,0,success,clean,False,1,"[""assistant""]",Assistant,
openai_mini_FA_N10_T05,2026-05-10T22:12:23.442802+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,10,5,"Describe yourself in 10 words, separated by commas.","Helpful, concise, adaptable, analytical, creative, patient, reliable, curious, precise, friendly",completed,17,23,40,59.098,0,success,clean,False,10,"[""helpful"", ""concise"", ""adaptable"", ""analytical"", ""creative"", ""patient"", ""reliable"", ""curious"", ""precise"", ""friendly""]","Helpful, concise, adaptable, analytical, creative, patient, reliable, curious, precise, friendly",
openai_mini_FB_N3_T01,2026-05-10T22:12:23.509194+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,B,3,1,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, adaptable, concise",completed,20,9,29,59.164,0,success,clean,False,3,"[""helpful"", ""adaptable"", ""concise""]","Helpful, adaptable, concise",
anthropic_sonnet_FB_N5_T04,2026-05-10T22:12:23.537947+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,5,4,"Describe yourself as an AI in 5 words, separated by commas.","Here are 5 words to describe myself:

**Helpful, curious, neutral, conversational, limited.**",end_turn,24,27,51,59.193,0,success,wrapped,False,5,"[""helpful"", ""curious"", ""neutral"", ""conversational"", ""limited""]","Helpful, curious, neutral, conversational, limited",
google_pro_FB_N5_T04,2026-05-10T22:12:23.592087+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,5,4,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, versatile, knowledgeable, adaptable",MAX_TOKENS,15,8,211,59.248,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
openai_mini_FA_N1_T19,2026-05-10T22:12:23.598900+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,1,19,Describe yourself in 1 word.,Adaptive,completed,13,5,18,59.254,0,success,clean,False,1,"[""adaptive""]",Adaptive,
openai_full_FB_N10_T08,2026-05-10T22:12:23.701268+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,10,8,"Describe yourself as an AI in 10 words, separated by commas.","helpful, analytical, conversational, adaptive, knowledgeable, creative, precise, reliable, efficient, curious",completed,20,24,44,59.356,0,success,clean,False,10,"[""helpful"", ""analytical"", ""conversational"", ""adaptive"", ""knowledgeable"", ""creative"", ""precise"", ""reliable"", ""efficient"", ""curious""]","helpful, analytical, conversational, adaptive, knowledgeable, creative, precise, reliable, efficient, curious",
openai_mini_FA_N3_T17,2026-05-10T22:12:23.727229+00:00,openai,mini,gpt-5.4-mini-2026-03-17,gpt-5.4-mini-2026-03-17,A,3,17,"Describe yourself in 3 words, separated by commas.","Helpful, concise, adaptable",completed,17,9,26,59.382,0,success,clean,False,3,"[""helpful"", ""concise"", ""adaptable""]","Helpful, concise, adaptable",
openai_full_FB_N3_T07,2026-05-10T22:12:23.763558+00:00,openai,full,gpt-5.4-2026-03-05,gpt-5.4-2026-03-05,B,3,7,"Describe yourself as an AI in 3 words, separated by commas.","helpful, analytical, adaptive",completed,20,10,30,59.418,0,success,clean,False,3,"[""helpful"", ""analytical"", ""adaptive""]","helpful, analytical, adaptive",
anthropic_sonnet_FA_N1_T00,2026-05-10T22:12:23.815431+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,A,1,0,Describe yourself in 1 word.,**Curious**,end_turn,16,7,23,59.471,0,success,clean,False,1,"[""curious""]",Curious,
anthropic_haiku_FB_N5_T14,2026-05-10T22:12:23.832242+00:00,anthropic,haiku,claude-haiku-4-5,claude-haiku-4-5-20251001,B,5,14,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, conversational, informative, curious, honest.",end_turn,24,16,40,59.487,0,success,clean,False,5,"[""helpful"", ""conversational"", ""informative"", ""curious"", ""honest""]","Helpful, conversational, informative, curious, honest",
anthropic_sonnet_FB_N5_T15,2026-05-10T22:12:24.190784+00:00,anthropic,sonnet,claude-sonnet-4-6,claude-sonnet-4-6,B,5,15,"Describe yourself as an AI in 5 words, separated by commas.","Here are 5 words describing me:

**Helpful, knowledgeable, curious, honest, responsive.**",end_turn,24,28,52,59.846,0,success,wrapped,False,5,"[""helpful"", ""knowledgeable"", ""curious"", ""honest"", ""responsive""]","Helpful, knowledgeable, curious, honest, responsive",
